08/08/2021 00:46:55|INFO    |root                            |BAZARR Finished searching for missing Series Subtitles. Check History for more information.|
08/08/2021 02:11:29|INFO    |root                            |Throttling opensubtitlescom for 10 minutes, until 21/08/08 02:21, because of: ProviderError. Exception info: 'Backend fetch failed'|
08/08/2021 02:11:30|INFO    |root                            |Throttling supersubtitles for 10 minutes, until 21/08/08 02:21, because of: ValueError. Exception info: "invalid literal for int() with base 10: ''"|
08/08/2021 02:11:39|INFO    |root                            |Throttling opensubtitlescom for 10 minutes, until 21/08/08 02:21, because of: ProviderError. Exception info: 'Backend fetch failed'|
08/08/2021 02:11:41|INFO    |root                            |Throttling supersubtitles for 10 minutes, until 21/08/08 02:21, because of: ValueError. Exception info: "invalid literal for int() with base 10: ''"|
08/08/2021 02:11:50|INFO    |root                            |Throttling opensubtitlescom for 10 minutes, until 21/08/08 02:21, because of: ProviderError. Exception info: 'Backend fetch failed'|
08/08/2021 02:11:51|INFO    |root                            |Throttling supersubtitles for 10 minutes, until 21/08/08 02:21, because of: ValueError. Exception info: "invalid literal for int() with base 10: ''"|
08/08/2021 02:12:00|INFO    |root                            |Throttling opensubtitlescom for 10 minutes, until 21/08/08 02:22, because of: ProviderError. Exception info: 'Backend fetch failed'|
08/08/2021 02:12:01|INFO    |root                            |Throttling supersubtitles for 10 minutes, until 21/08/08 02:22, because of: ValueError. Exception info: "invalid literal for int() with base 10: ''"|
08/08/2021 02:12:10|INFO    |root                            |Throttling opensubtitlescom for 10 minutes, until 21/08/08 02:22, because of: ProviderError. Exception info: 'Backend fetch failed'|
08/08/2021 02:12:11|INFO    |root                            |Throttling supersubtitles for 10 minutes, until 21/08/08 02:22, because of: ValueError. Exception info: "invalid literal for int() with base 10: ''"|
08/08/2021 02:12:21|INFO    |root                            |Throttling opensubtitlescom for 10 minutes, until 21/08/08 02:22, because of: ProviderError. Exception info: 'Backend fetch failed'|
08/08/2021 02:12:22|INFO    |root                            |Throttling supersubtitles for 10 minutes, until 21/08/08 02:22, because of: ValueError. Exception info: "invalid literal for int() with base 10: ''"|
08/08/2021 02:12:31|INFO    |root                            |Throttling opensubtitlescom for 10 minutes, until 21/08/08 02:22, because of: ProviderError. Exception info: 'Backend fetch failed'|
08/08/2021 02:12:32|INFO    |root                            |Throttling supersubtitles for 10 minutes, until 21/08/08 02:22, because of: ValueError. Exception info: "invalid literal for int() with base 10: ''"|
08/08/2021 02:12:42|INFO    |root                            |Throttling opensubtitlescom for 10 minutes, until 21/08/08 02:22, because of: ProviderError. Exception info: 'Backend fetch failed'|
08/08/2021 02:12:43|INFO    |root                            |Throttling supersubtitles for 10 minutes, until 21/08/08 02:22, because of: ValueError. Exception info: "invalid literal for int() with base 10: ''"|
08/08/2021 02:12:53|INFO    |root                            |Throttling opensubtitlescom for 10 minutes, until 21/08/08 02:22, because of: ProviderError. Exception info: 'Backend fetch failed'|
08/08/2021 02:12:53|INFO    |root                            |Throttling supersubtitles for 10 minutes, until 21/08/08 02:22, because of: ValueError. Exception info: "invalid literal for int() with base 10: ''"|
08/08/2021 02:13:03|INFO    |root                            |Throttling opensubtitlescom for 10 minutes, until 21/08/08 02:23, because of: ProviderError. Exception info: 'Backend fetch failed'|
08/08/2021 02:13:14|INFO    |root                            |Throttling opensubtitlescom for 10 minutes, until 21/08/08 02:23, because of: ProviderError. Exception info: 'Backend fetch failed'|
08/08/2021 02:13:25|INFO    |root                            |Throttling opensubtitlescom for 10 minutes, until 21/08/08 02:23, because of: ProviderError. Exception info: 'Backend fetch failed'|
08/08/2021 02:13:35|WARNING |urllib3.connectionpool          |Retrying (Retry(total=9, connect=4, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f107ac7fd30>: Failed to establish a new connection: [Errno 111] Connection refused')': /|
08/08/2021 02:13:36|INFO    |root                            |Throttling opensubtitlescom for 10 minutes, until 21/08/08 02:23, because of: ProviderError. Exception info: 'Backend fetch failed'|
08/08/2021 02:13:39|WARNING |urllib3.connectionpool          |Retrying (Retry(total=8, connect=3, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f107ac6ed30>: Failed to establish a new connection: [Errno 111] Connection refused')': /|
08/08/2021 02:13:47|WARNING |urllib3.connectionpool          |Retrying (Retry(total=7, connect=2, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f107ab48460>: Failed to establish a new connection: [Errno 111] Connection refused')': /|
08/08/2021 02:14:03|WARNING |urllib3.connectionpool          |Retrying (Retry(total=6, connect=1, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f107ab47c70>: Failed to establish a new connection: [Errno 111] Connection refused')': /|
08/08/2021 02:14:36|WARNING |urllib3.connectionpool          |Retrying (Retry(total=5, connect=0, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f107ab47c40>: Failed to establish a new connection: [Errno 111] Connection refused')': /|
08/08/2021 02:14:36|WARNING |retry.api                       |HTTPConnectionPool(host='s108.api.bsplayer-subtitles.com', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f107ab47dc0>: Failed to establish a new connection: [Errno 111] Connection refused')), retrying in 5 seconds...|
08/08/2021 02:14:41|WARNING |urllib3.connectionpool          |Retrying (Retry(total=9, connect=4, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f107b37b190>: Failed to establish a new connection: [Errno 111] Connection refused')': /|
08/08/2021 02:14:45|WARNING |urllib3.connectionpool          |Retrying (Retry(total=8, connect=3, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f107b37b310>: Failed to establish a new connection: [Errno 111] Connection refused')': /|
08/08/2021 02:14:53|WARNING |urllib3.connectionpool          |Retrying (Retry(total=7, connect=2, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f107b37b4c0>: Failed to establish a new connection: [Errno 111] Connection refused')': /|
08/08/2021 02:15:10|WARNING |urllib3.connectionpool          |Retrying (Retry(total=6, connect=1, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f107b37b670>: Failed to establish a new connection: [Errno 111] Connection refused')': /|
08/08/2021 02:15:42|WARNING |urllib3.connectionpool          |Retrying (Retry(total=5, connect=0, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f107b37b820>: Failed to establish a new connection: [Errno 111] Connection refused')': /|
08/08/2021 02:15:42|WARNING |retry.api                       |HTTPConnectionPool(host='s108.api.bsplayer-subtitles.com', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f107b37b9d0>: Failed to establish a new connection: [Errno 111] Connection refused')), retrying in 5 seconds...|
08/08/2021 02:15:47|WARNING |urllib3.connectionpool          |Retrying (Retry(total=9, connect=4, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f107b37bd60>: Failed to establish a new connection: [Errno 111] Connection refused')': /|
08/08/2021 02:15:52|WARNING |urllib3.connectionpool          |Retrying (Retry(total=8, connect=3, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f107abde880>: Failed to establish a new connection: [Errno 111] Connection refused')': /|
08/08/2021 02:16:00|WARNING |urllib3.connectionpool          |Retrying (Retry(total=7, connect=2, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f107ab47fa0>: Failed to establish a new connection: [Errno 111] Connection refused')': /|
08/08/2021 02:16:16|WARNING |urllib3.connectionpool          |Retrying (Retry(total=6, connect=1, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f107ab47d60>: Failed to establish a new connection: [Errno 111] Connection refused')': /|
08/08/2021 02:16:48|WARNING |urllib3.connectionpool          |Retrying (Retry(total=5, connect=0, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f107ab47c70>: Failed to establish a new connection: [Errno 111] Connection refused')': /|
08/08/2021 02:16:49|WARNING |urllib3.connectionpool          |Retrying (Retry(total=9, connect=4, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f107b37b520>: Failed to establish a new connection: [Errno 111] Connection refused')': /|
08/08/2021 02:16:53|WARNING |urllib3.connectionpool          |Retrying (Retry(total=8, connect=3, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f107b37bfd0>: Failed to establish a new connection: [Errno 111] Connection refused')': /|
08/08/2021 02:17:01|WARNING |urllib3.connectionpool          |Retrying (Retry(total=7, connect=2, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f107b37b760>: Failed to establish a new connection: [Errno 111] Connection refused')': /|
08/08/2021 02:17:17|WARNING |urllib3.connectionpool          |Retrying (Retry(total=6, connect=1, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f107b37b610>: Failed to establish a new connection: [Errno 111] Connection refused')': /|
08/08/2021 02:17:50|WARNING |urllib3.connectionpool          |Retrying (Retry(total=5, connect=0, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f107b37b070>: Failed to establish a new connection: [Errno 111] Connection refused')': /|
08/08/2021 02:17:50|WARNING |retry.api                       |HTTPConnectionPool(host='s109.api.bsplayer-subtitles.com', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f107b36b0d0>: Failed to establish a new connection: [Errno 111] Connection refused')), retrying in 5 seconds...|
08/08/2021 02:17:55|WARNING |urllib3.connectionpool          |Retrying (Retry(total=9, connect=4, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f107b36b460>: Failed to establish a new connection: [Errno 111] Connection refused')': /|
